"","artist_name","artist_id","danceability","energy","valence","tempo","loudness","mode","key","acousticness","instrumentalness","liveness","speechiness","duration_ms","popularity","count","artist_id_normalized","danceability_normalized","energy_normalized","valence_normalized","tempo_normalized","loudness_normalized","mode_normalized","key_normalized","acousticness_normalized","instrumentalness_normalized","liveness_normalized","speechiness_normalized","duration_ms_normalized","popularity_normalized","count_normalized"
"21","Elton John",796734,0.523767606,0.586008451,0.53085,128.0431092,-9.655693662,1,0,0.350958617,0.011542424,0.222402641,0.04238081,278983.8732,38.0915493,568,0.318726242606824,-0.159609333300312,0.00255568679941108,-0.0713641970195432,0.400933564561464,0.0719694668334864,0.466387085175915,-1.56700445350741,0.0250657672445506,-0.517244105706176,0.229641714280514,-0.362489063997461,0.3902175733835,-0.113707269716066,6.8618240825787
"22","Stevie Wonder",622805,0.558972376,0.525656354,0.615994475,113.8077606,-12.02628177,1,1,0.343211304,0.025125901,0.18320884,0.054625046,246756.512,34.48066298,543,0.0520482747089022,0.100846903685127,-0.276784168354128,0.353783541220219,-0.341634304608055,-0.495206163844475,0.466387085175915,-1.28278310352035,-0.00120789122396285,-0.459078121707962,-0.107766547677488,-0.199998774796726,0.00504611915452248,-0.386648331829317,6.54060877147988
"23","Marvin Gaye",316834,0.541295203,0.557293358,0.649764576,116.1497196,-10.73299077,0,0,0.423244207,0.137062139,0.230760148,0.049913838,231409.1771,32.38560886,542,-0.417084098361115,-0.0299345205400734,-0.130352204028979,0.52240613311803,-0.219469154095873,-0.185779513090716,-2.14377543549312,-1.56700445350741,0.270209716360198,0.0202455027460918,0.301589110022301,-0.262520074647923,-0.178380481158386,-0.545010087371248,6.52776015903592
"24","Leonard Bernstein",239859,0.323771904,0.211741155,0.238651756,105.1448743,-19.34347505,1,5,0.87542329,0.506012168,0.227327357,0.085401294,331077.6007,10.83918669,541,-0.535106605125038,-1.63924200683237,-1.72974157295193,-1.53038338240098,-0.793522150940726,-2.24588301039201,0.466387085175915,-0.145897703572107,1.80369607393315,1.60013123325196,0.272037190702838,0.208425355384489,1.01282569363453,-2.17366932243138,6.51491154659197
"25","The Who",577627,0.472034749,0.723826255,0.503839768,127.2440116,-8.821011583,1,2,0.223891963,0.069391678,0.252487645,0.062551158,239976.7066,29.76833977,518,-0.0172212389069542,-0.542345685866338,0.640445790385023,-0.206233066011116,0.359249709900505,0.271671529361683,0.466387085175915,-0.998561753533286,-0.405858589359187,-0.269527060764545,0.48863493901622,-0.0948132629266993,-0.0759840182216481,-0.742845228650573,6.21939346038105
"26","Willie Nelson",583959,0.562986408,0.374104078,0.498713786,115.3286777,-12.91758252,1,2,0.607378796,0.036486833,0.211956699,0.045695728,190564.066,31.80970874,515,-0.00751265153665002,0.13054400637488,-0.978244315232359,-0.231828380957362,-0.262297703737565,-0.708454540185773,0.466387085175915,-0.998561753533286,0.894670003898097,-0.41042932663754,0.139715576860617,-0.318497590417833,-0.66654861701343,-0.588541446847541,6.18084762304919
"27","Grateful Dead",988440,0.558651072,0.51783115,0.629833918,120.6570078,-12.06088889,1,9,0.437857817,0.134282647,0.327447953,0.045292008,337784.3119,32.39961014,513,0.612660931553687,0.098469793118338,-0.313003147653338,0.422887354356046,0.0156474902838032,-0.503486098703554,0.466387085175915,0.990987696376132,0.319769221459844,0.00834340380668445,1.13394686571903,-0.32385526071724,1.09298223173787,-0.543951753240656,6.15515039816128
"28","John Coltrane",175553,0.460081028,0.356163241,0.432656126,116.3647688,-13.19754348,1,0,0.681216522,0.1455987,0.177910277,0.053308103,431693.1897,22.72727273,506,-0.633704270860159,-0.630783167197244,-1.06128353106795,-0.561670860371455,-0.208251400973156,-0.775436667328548,0.466387085175915,-1.56700445350741,1.14507775107646,0.0568000219259585,-0.153380366370525,-0.217475606256924,2.21535209636201,-1.27506810857447,6.06521011105361
"29","Thelonious Monk",490416,0.547653768,0.286609776,0.399822403,113.4160835,-14.32149287,1,5,0.818879837,0.497480118,0.143676986,0.059595316,294534.1202,18.48676171,491,-0.150938170863935,0.0171081930617287,-1.3832119445666,-0.725617881848078,-0.362065615264507,-1.04434745025709,0.466387085175915,-0.145897703572107,1.61193883206718,1.56359603068402,-0.448085011562057,-0.134039525913763,0.576069316361756,-1.5956014843529,5.87248092439432
"30","Vicente FernÃ¡ndez",197424,0.468611452,0.399770961,0.57392229,116.0002904,-7.310529652,1,7,0.564035174,0.004577476,0.249567485,0.041898978,184993.9223,37.84458078,489,-0.60017039303705,-0.56767234059817,-0.859445073186754,0.143706559765405,-0.227263927919375,0.633062248800233,0.466387085175915,0.422544996402013,0.747677682661515,-0.547068800363987,0.463496113867843,-0.368883339722477,-0.733121251858674,-0.132375221067505,5.84678369950641
"31","Oscar Peterson",489316,0.556848548,0.170209959,0.394861203,103.1299149,-19.70441494,1,0,0.928363071,0.766649263,0.124203527,0.0473639,211745.1452,14.7406639,482,-0.152624754266862,0.085134139509014,-1.92196883350583,-0.750390398901652,-0.898629805847125,-2.33223977100206,0.466387085175915,-1.56700445350741,1.98323209182631,2.71620873661218,-0.615726469850331,-0.296359684000759,-0.413398909006832,-1.87876296450759,5.75684341239874
"32","Metallica",446509,0.361067227,0.903907563,0.339061765,125.0781345,-6.299273109,1,4,0.020060711,0.228038739,0.346835294,0.099903361,369913.1555,40.02941176,476,-0.218258914020591,-1.36331918484727,1.47395264421613,-1.02901100065825,0.246269635564282,0.875010677385381,0.466387085175915,-0.430119053559167,-1.09711666816115,0.409817587994362,1.30084695869029,0.400878772718035,1.47697623407981,0.0327726222517869,5.67975173773502
"33","U2",219203,0.444403548,0.680154324,0.439485366,126.8481596,-9.94475388,1,8,0.123511885,0.128396536,0.30409867,0.045547894,265289.745,40.35698448,451,-0.566777574916732,-0.746770217992193,0.438310131705004,-0.527570750647406,0.338600621184372,0.00281029451890915,0.466387085175915,0.706766346389073,-0.74628008600128,-0.0168615888647583,0.932939543285681,-0.320459459611934,0.226549588268043,0.0575333148332488,5.3585364266362
"34","David Bowie",531986,0.497813004,0.595268161,0.547633632,122.769713,-11.26176906,1,0,0.254577359,0.076402439,0.208974888,0.059765695,242765.4619,41.72869955,446,-0.0872006508096791,-0.351629845559724,0.0454142812599116,0.012440690898886,0.125853923763582,-0.312292490654157,0.466387085175915,-1.56700445350741,-0.301794430020964,-0.239506189662006,0.114046015824747,-0.131778467487273,-0.0426536773437929,0.161219040426115,5.29429336441643
"35","Waylon Jennings",200791,0.597305618,0.491511461,0.638937978,114.4721011,-12.29962697,1,2,0.493005888,0.08540917,0.223470562,0.038269888,178821.5101,30.61797753,445,-0.595007914566454,0.384448585013317,-0.434823904154081,0.468346211408122,-0.30697987335036,-0.560605435729624,0.466387085175915,-0.998561753533286,0.506794269066844,-0.200938349393846,0.238835141795198,-0.417044113790821,-0.806892013554629,-0.678622483298146,5.28144475197248
"36","The Kinks",100160,0.547176471,0.707960181,0.675529864,122.030543,-8.109782805,1,7,0.296287014,0.022411033,0.183461538,0.055244344,186075.7285,29.97737557,442,-0.749301164039146,0.0135769959954097,0.567009621083145,0.651058684188385,0.0872961119897249,0.44183674252425,0.466387085175915,0.422544996402013,-0.160343422386507,-0.470703493374235,-0.105591142618401,-0.191780221093462,-0.720191838722363,-0.727044550308616,5.24289891464062
"37","Red Hot Chili Peppers",883318,0.547803653,0.82326484,0.509851142,117.0217306,-5.578041096,1,0,0.056689477,0.075691456,0.181637443,0.077571689,241409.3881,47.77625571,438,0.451481822024136,0.0182170906082989,1.10069756805851,-0.176216766541147,-0.173981869705634,1.04756921695535,0.466387085175915,-1.56700445350741,-0.972896607863204,-0.242550699237941,-0.121294256577577,0.104520564527998,-0.0588610520136064,0.618344038340736,5.19150446486481
"38","Javier SolÃ­s",216348,0.445315668,0.304842396,0.541974654,112.1560553,-11.51971889,1,0,0.820225806,0.002557258,0.250377419,0.036712212,168732.235,21.7235023,434,-0.571155025476147,-0.740022060203371,-1.29882221027336,-0.015816006878023,-0.427793296535867,-0.374008339569367,0.466387085175915,-1.56700445350741,1.61650345076984,-0.555719602206616,0.470468604829888,-0.437715654564867,-0.927475909278094,-1.35094149338988,5.14011001508899
"39","Aretha Franklin",927555,0.551486175,0.431235023,0.573806912,118.9340783,-10.75780415,1,0,0.604369677,0.00593847,0.259547696,0.060275576,217687.3664,30.86635945,434,0.51930854020167,0.0454615754532811,-0.713813571407752,0.143130448447053,-0.0742268165206194,-0.191716244319248,0.466387085175915,-1.56700445350741,0.88446510254751,-0.541240870208426,0.549412905849415,-0.125011960279477,-0.342379318952582,-0.659847695324613,5.14011001508899
"40","Doris Day",189644,0.420640187,0.162301262,0.344906542,110.1250023,-15.27329206,1,0,0.876114486,0.008417077,0.197784813,0.04798785,170319.3925,13.86448598,428,-0.612099137468662,-0.922579222970397,-1.95857426039651,-0.999826561831591,-0.533740452503678,-1.2720703954812,0.466387085175915,-1.56700445350741,1.80604014440492,-0.530627194851236,0.0177138494974826,-0.288079394732666,-0.908506693692257,-1.94499183766829,5.06301834042528
"41","George Strait",944084,0.624835681,0.484185446,0.563316901,122.6792113,-11.66871831,1,9,0.324950704,0.004746328,0.183237793,0.031178169,186386.8944,40.73943662,426,0.544651755717109,0.588124865612567,-0.468732385726024,0.0907511901245346,0.121133023951882,-0.409657231810056,0.466387085175915,0.990987696376132,-0.0631355257251296,-0.546345757012858,-0.107517299552549,-0.511156598329697,-0.716472880118657,0.0864422540930938,5.03732111553737
"42","Van Morrison",307461,0.551522673,0.503299761,0.602200477,118.6375967,-11.26361337,1,7,0.400265994,0.025422724,0.229074224,0.056894033,275735.8735,34.97613365,419,-0.431455322211693,0.0457315994226895,-0.38026172358053,0.284906646377849,-0.08969238158307,-0.31273375148892,0.466387085175915,0.422544996402013,0.192283121606797,-0.457807092068916,0.287075470821211,-0.169887598090992,0.351398485465614,-0.349196504512924,4.9473808284297
"43","Pink Floyd",346336,0.383257971,0.415595169,0.257658454,116.3254058,-15.17795169,1,7,0.38833553,0.299680868,0.353276812,0.059262802,313983.4928,45.28985507,414,-0.371849931494609,-1.19914490738012,-0.786202680786711,-1.43547816786879,-0.210304719079754,-1.24925971221601,0.466387085175915,0.422544996402013,0.151823037380576,0.716597282840681,1.35630015121814,-0.138452238640249,0.808522202643467,0.43040103172715,4.88313776620993
"44","Taylor Swift",472102,0.604399002,0.637630923,0.430920698,122.5748853,-6.077264339,1,7,0.179621172,0.000451794,0.154198504,0.052562594,239166.4414,57.159601,401,-0.179018251265032,0.436927726451613,0.241490447444889,-0.570336288035175,0.115690998069989,0.928127439304439,0.466387085175915,0.422544996402013,-0.555995242269033,-0.564735437057502,-0.357508261898512,-0.227369075560501,-0.0856680573044115,1.32761594630486,4.71610580443854
"45","Sam Cooke",238115,0.463562025,0.451452911,0.60201519,113.2412253,-10.26968861,1,7,0.699296203,0.000255808,0.284136709,0.062101772,170138.6987,29.12911392,395,-0.537780606447497,-0.605029629265378,-0.62023501844661,0.283981461872627,-0.371186858771028,-0.0749320428339965,0.466387085175915,0.422544996402013,1.20639183039837,-0.565574671263875,0.761092710510175,-0.10077695564732,-0.910666290107372,-0.791163277729793,4.63901412977483
"46","Billy Joel",85915,0.540984772,0.614515736,0.548052284,122.1437081,-9.268149746,1,0,0.366408325,0.02118912,0.258006599,0.058816497,260732.5457,40.14213198,394,-0.771142419107052,-0.0322311891478684,0.134501737700023,0.0145311254327711,0.0931992176692976,0.164691380113541,0.466387085175915,-1.56700445350741,0.0774607526324213,-0.475935862965998,0.536146041013349,-0.14437504415639,0.172083351622138,0.0412929615374721,4.62616551733087
"47","Eric Clapton",187478,0.570606218,0.562859067,0.65373057,115.8703964,-11.2024456,1,7,0.35756916,0.15113145,0.344960881,0.052336269,271236.5907,36.01036269,386,-0.61542017351479,0.186917817058603,-0.104591303858654,0.542209336778308,-0.234039674232879,-0.298099041895196,0.466387085175915,0.422544996402013,0.0474842688687167,0.0804918828512664,1.28471067141054,-0.23037257979738,0.297624448916093,-0.271020802585546,4.52337661777925
"48","Kiss",84209,0.501890052,0.857272251,0.55270733,129.668288,-6.994324607,1,1,0.170690924,0.073508203,0.340297382,0.081953927,226660.3298,35.87958115,382,-0.773758156639228,-0.321466530188284,1.25810096802466,0.0377749387078203,0.485708837190577,0.708715963258766,0.466387085175915,-1.28278310352035,-0.586280618113681,-0.251899635380142,1.24456393769025,0.162676183218005,-0.235137235430044,-0.280906367864823,4.47198216800343
"49","Sarah Vaughan",204901,0.396687664,0.217473753,0.30104042,110.0801732,-13.60581627,1,10,0.869632546,0.000530908,0.231904987,0.049848294,192804.0682,15.3648294,381,-0.588706225670063,-1.09978770940241,-1.70320822656342,-1.21886112107515,-0.536078902386372,-0.873118072367006,0.466387085175915,1.27520904636319,1.78405777738639,-0.564396661966409,0.311444702676142,-0.263389893190735,-0.63977680347599,-1.83158330294892,4.45913355555948
"50","John Williams",232480,0.271184392,0.176113545,0.174891534,103.9731587,-21.31712698,1,2,0.845084656,0.731911827,0.148706085,0.045877249,248382.4339,37.62169312,378,-0.546420513243401,-2.02830137259294,-1.89464406866582,-1.84875417713505,-0.854643123866158,-2.71808957987529,0.466387085175915,-0.998561753533286,1.70080789733344,2.56745910892002,-0.404790931643533,-0.316088669209029,0.0244786348606408,-0.149222939123702,4.42058771822762
"51","John Williams",1535255,0.271184392,0.176113545,0.174891534,103.9731587,-21.31712698,1,2,0.845084656,0.731911827,0.148706085,0.045877249,248382.4339,37.62169312,378,1.45106920743696,-2.02830137259294,-1.89464406866582,-1.84875417713505,-0.854643123866158,-2.71808957987529,0.466387085175915,-0.998561753533286,1.70080789733344,2.56745910892002,-0.404790931643533,-0.316088669209029,0.0244786348606408,-0.149222939123702,4.42058771822762
"52","Talking Heads",131650,0.688538462,0.685092838,0.78321008,120.8723793,-9.406119363,1,2,0.146157695,0.118400668,0.279417772,0.049186472,260634.6472,36.22281167,377,-0.701018880986259,1.05941857452666,0.46116805800761,1.18873303458598,0.0268820557537942,0.131681426055183,0.466387085175915,-0.998561753533286,-0.669480777946623,-0.059665025579545,0.720468726848593,-0.272172772594514,0.170913299026835,-0.254962127482732,4.40773910578367
"53","Nat King Cole",317093,0.43465252,0.285111671,0.433865517,108.2423899,-13.58807427,1,0,0.78894695,0.077701568,0.178209019,0.05117374,164644.1565,24.41909814,377,-0.416686984632607,-0.818911466454252,-1.39014592788295,-0.555632067504419,-0.631944403641208,-0.868873205869309,0.466387085175915,-1.56700445350741,1.51042667552792,-0.233943172429701,-0.150808581638704,-0.245800220477798,-0.976335359205605,-1.14718575964592,4.40773910578367
"54","Jimmy Buffett",350840,0.636127321,0.462122016,0.667419098,122.4274191,-13.3606313,1,7,0.371228806,0.009146047,0.186968435,0.043740318,226808.9204,34.4403183,377,-0.364944139088442,0.671664058278625,-0.570853035160795,0.610559593433618,0.107998621508973,-0.814456283115971,0.466387085175915,0.422544996402013,0.0938085717340839,-0.527505662908039,-0.0754012658663163,-0.344447362735682,-0.233361326532894,-0.389697920997724,4.40773910578367
"55","Michael Jackson",467203,0.709715818,0.693224129,0.625393029,118.0909464,-7.211120643,1,11,0.255300434,0.045984616,0.196164879,0.069310456,265750.5737,48.61930295,373,-0.186529680438614,1.21609548089648,0.498803761869752,0.400712880743709,-0.118207661388151,0.656846375272635,0.466387085175915,1.55943039635025,-0.299342247490437,-0.369758746196574,0.00376829939820339,-0.00511225693384297,0.232057270371704,0.682068616935955,4.35634465600786
"56","Charles Mingus",9680,0.440409836,0.30293306,0.417417486,110.2909044,-15.56231148,1,5,0.691750273,0.238548155,0.220114208,0.063169399,393268.1066,16.63934426,366,-0.888030315218097,-0.776316986771639,-1.30765957746011,-0.637761215380983,-0.52508639194293,-1.34121980666043,0.466387085175915,-0.145897703572107,1.18080112718975,0.454820095296916,0.209941246822986,-0.0866087364143263,1.75610738673011,-1.73524478416455,4.26640436890019
"57","The Cure",137390,0.576353591,0.699245912,0.571833149,129.6035055,-8.730930939,1,9,0.181891675,0.320825361,0.200335083,0.056762983,262027.8757,31.93646409,362,-0.692217982138257,0.229438735222015,0.526675601865404,0.133274954297006,0.482329544955721,0.293223795611631,0.466387085175915,0.990987696376132,-0.548295228035229,0.807140392052582,0.0396683970603391,-0.171626730887825,0.187564735180356,-0.578960214764461,4.21500991912437
"58","Genesis",199995,0.432175758,0.564746667,0.37555697,118.4097697,-11.26315758,1,7,0.254499173,0.105257869,0.25935697,0.04692,339852.897,30.45454545,330,-0.596228387647118,-0.837235350133325,-0.0958545418106378,-0.846781280381671,-0.101576671506907,-0.312624701342319,0.466387085175915,0.422544996402013,-0.302059584179705,-0.115943976567259,0.547771000075331,-0.302250573344628,1.11770532110962,-0.690976050136156,3.80385432091788
"59","Bill Evans Trio",781423,0.469152439,0.190610976,0.278113415,103.380061,-19.69291463,0,0,0.866676829,0.692688766,0.235028049,0.040917683,322456.4268,21.68292683,328,0.295250534895717,-0.563669944380895,-1.82754266743963,-1.33334141260742,-0.885581270003186,-2.32948826155374,-2.14377543549312,-1.56700445350741,1.77403397958868,2.39950152792018,0.338330253312251,-0.381905867901551,0.909788089419396,-1.35400852760146,3.77815709602997
"60","R.E.M.",325459,0.464802469,0.69312963,0.651211728,135.5778333,-9.491487654,1,2,0.142961451,0.113768794,0.180861111,0.041343827,230260.6481,36.84567901,324,-0.403859751224527,-0.595852424686818,0.498366372975508,0.529632126345296,0.793972342671697,0.111256614961081,0.466387085175915,-0.998561753533286,-0.680320281041185,-0.079499233637301,-0.127977477498722,-0.376250614131437,-0.192107344565191,-0.207880591740766,3.72676264625416
"61","Otis Redding",414251,0.630033951,0.396172531,0.625958642,128.8249722,-11.3287963,1,9,0.442303642,0.01453375,0.203656481,0.056233642,176261.0154,33.24691358,324,-0.267718738940248,0.626583342774449,-0.876100416827591,0.403537128443503,0.441718399426167,-0.328329109158784,0.466387085175915,0.990987696376132,0.334846460195491,-0.504434909632929,0.0682613657915623,-0.1786514870405,-0.837494254334572,-0.479905455365011,3.72676264625416
"62","Bruce Springsteen",530745,0.466175,0.624289375,0.525870625,123.342775,-10.98615,1,5,0.236827075,0.022460991,0.399375,0.0514625,274719.1625,44.2,320,-0.0891034235397087,-0.585697997903008,0.179739054020332,-0.096227466410747,0.155746934479317,-0.246349185845185,0.466387085175915,-0.145897703572107,-0.361991416967937,-0.470489567570953,1.75314631300003,-0.241968156483801,0.339247070027958,0.348020648077932,3.67536819647835
"63","The Moody Blues",404434,0.366956113,0.489456426,0.406702194,114.1238527,-11.35815674,1,9,0.408954276,0.195887624,0.252684639,0.044727586,245753.6395,26.84952978,319,-0.282770729182554,-1.31975130789207,-0.444335639582851,-0.691265358290768,-0.325145784112088,-0.335353748326502,0.466387085175915,0.990987696376132,0.221747912037509,0.272142879183449,0.490330804215825,-0.331345568320855,-0.00693990281091382,-0.963473359302265,3.66251958403439
